Drug,Protein ID,Protein Name
DB00184,Q9UGM1,Neuronal_acetylcholine_receptor_subunit_alpha-9
DB00674,Q9UGM1,Neuronal_acetylcholine_receptor_subunit_alpha-9
DB00898,Q9UGM1,Neuronal_acetylcholine_receptor_subunit_alpha-9
DB00231,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB00431,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB00690,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB00801,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB00829,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB00842,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB00897,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB00898,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB01215,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB01440,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB01558,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB01559,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB01587,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB01588,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB01589,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB01595,P18505,Gamma-aminobutyric_acid_receptor_subunit_beta-1
DB00231,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00431,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00592,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00602,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00690,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00801,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00818,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00829,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00842,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00897,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00898,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB01215,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB01544,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB01558,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB01559,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB01588,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB01589,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB01595,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB06716,P28472,Gamma-aminobutyric_acid_receptor_subunit_beta-3
DB00231,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB00395,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB00690,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB00801,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB00818,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB00829,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB00842,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB00897,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB00898,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB01215,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB01381,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB01558,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB01559,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB01588,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB01595,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB06716,P47870,Gamma-aminobutyric_acid_receptor_subunit_beta-2
DB00188,P20618,Proteasome_subunit_beta_type-1
DB08889,P20618,Proteasome_subunit_beta_type-1
DB00188,P28074,Proteasome_subunit_beta_type-5
DB08889,P28074,Proteasome_subunit_beta_type-5
DB08889,P49721,Proteasome_subunit_beta_type-2
DB00194,P03198,DNA_polymerase_catalytic_subunit
DB00638,Q9F0I5,Cycloinulo-oligosaccharide_fructanotransferase
DB00651,Q08493,"cAMP-specific_3',5'-cyclic_phosphodiesterase_4C"
DB01088,Q08493,"cAMP-specific_3',5'-cyclic_phosphodiesterase_4C"
DB01656,Q08493,"cAMP-specific_3',5'-cyclic_phosphodiesterase_4C"
DB05219,Q08493,"cAMP-specific_3',5'-cyclic_phosphodiesterase_4C"
DB00270,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB00393,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB00401,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB00622,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB00653,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB00661,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB01023,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB01054,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB01115,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB04855,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB06712,Q08289,Voltage-dependent_L-type_calcium_channel_subunit_beta-2
DB00270,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB00393,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB00401,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB00568,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB00653,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB00661,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB00898,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB01023,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB01054,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB01115,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB04855,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB04920,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB06712,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB09090,Q13698,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1S
DB00393,O00305,Voltage-dependent_L-type_calcium_channel_subunit_beta-4
DB00661,O00305,Voltage-dependent_L-type_calcium_channel_subunit_beta-4
DB04855,O00305,Voltage-dependent_L-type_calcium_channel_subunit_beta-4
DB00393,O60840,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1F
DB00568,O60840,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1F
DB00661,O60840,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1F
DB04855,O60840,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1F
DB04920,O60840,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1F
DB00393,P54284,Voltage-dependent_L-type_calcium_channel_subunit_beta-3
DB00661,P54284,Voltage-dependent_L-type_calcium_channel_subunit_beta-3
DB04855,P54284,Voltage-dependent_L-type_calcium_channel_subunit_beta-3
DB00270,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB00393,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB00401,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB00568,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB00622,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB00661,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB00898,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB01023,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB01054,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB01115,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB04855,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB04920,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB06712,Q01668,Voltage-dependent_L-type_calcium_channel_subunit_alpha-1D
DB00359,Q27738,Dihydropteroate_synthetase
DB00664,Q27738,Dihydropteroate_synthetase
DB01145,Q27738,Dihydropteroate_synthetase
DB01299,Q27738,Dihydropteroate_synthetase
DB06147,Q27738,Dihydropteroate_synthetase
DB00698,P52647,Probable_pyruvate-flavodoxin_oxidoreductase
DB11994,P10635,Cytochrome_P450_2D6
DB03147,P16435,NADPH--cytochrome_P450_reductase
DB03247,P16435,NADPH--cytochrome_P450_reductase
DB01169,Q13547,Histone_deacetylase_1
DB01593,Q13547,Histone_deacetylase_1
DB02546,Q13547,Histone_deacetylase_1
DB06176,Q13547,Histone_deacetylase_1
DB08868,Q13547,Histone_deacetylase_1
DB14487,Q13547,Histone_deacetylase_1
DB14533,Q13547,Histone_deacetylase_1
DB00227,Q92769,Histone_deacetylase_2
DB00277,Q92769,Histone_deacetylase_2
DB00313,Q92769,Histone_deacetylase_2
DB01223,Q92769,Histone_deacetylase_2
DB01303,Q92769,Histone_deacetylase_2
DB02546,Q92769,Histone_deacetylase_2
DB06176,Q92769,Histone_deacetylase_2
DB09091,Q92769,Histone_deacetylase_2
DB02546,O15379,Histone_deacetylase_3
DB02546,Q9UBN7,Histone_deacetylase_6
DB06176,Q9UBN7,Histone_deacetylase_6
DB13346,Q9UBN7,Histone_deacetylase_6
DB00482,Q2M3G0,ATP-binding_cassette_sub-family_B_member_5
DB14041,P10092,Calcitonin_gene-related_peptide_2
DB14042,P10092,Calcitonin_gene-related_peptide_2
DB01136,Q16665,Hypoxia-inducible_factor_1-alpha
DB00905,P43115,Prostaglandin_E2_receptor_EP3_subtype
DB00917,P43115,Prostaglandin_E2_receptor_EP3_subtype
DB00929,P43115,Prostaglandin_E2_receptor_EP3_subtype
DB08964,P43115,Prostaglandin_E2_receptor_EP3_subtype
DB11113,P43115,Prostaglandin_E2_receptor_EP3_subtype
DB00921,P41146,Nociceptin_receptor
DB00201,P42336,"Phosphatidylinositol_4,5-bisphosphate_3-kinase_catalytic_subunit_alpha_isoform"
DB12015,P42336,"Phosphatidylinositol_4,5-bisphosphate_3-kinase_catalytic_subunit_alpha_isoform"
DB12483,P42336,"Phosphatidylinositol_4,5-bisphosphate_3-kinase_catalytic_subunit_alpha_isoform"
DB01064,O00459,Phosphatidylinositol_3-kinase_regulatory_subunit_beta
DB01064,Q92569,Phosphatidylinositol_3-kinase_regulatory_subunit_gamma
DB00201,P78527,DNA-dependent_protein_kinase_catalytic_subunit
DB00337,P42345,Serine/threonine-protein_kinase_mTOR
DB00877,P42345,Serine/threonine-protein_kinase_mTOR
DB01590,P42345,Serine/threonine-protein_kinase_mTOR
DB06287,P42345,Serine/threonine-protein_kinase_mTOR
DB12010,P42345,Serine/threonine-protein_kinase_mTOR
DB01296,Q00653,Nuclear_factor_NF-kappa-B_p100_subunit
DB01051,P0A0K8,DNA_gyrase_subunit_B
DB11597,A6PZ59,Rhesus_blood_group_D_antigen
DB00988,P00441,Superoxide_dismutase_[Cu-Zn]
DB01064,P00441,Superoxide_dismutase_[Cu-Zn]
DB01593,P00441,Superoxide_dismutase_[Cu-Zn]
DB14487,P00441,Superoxide_dismutase_[Cu-Zn]
DB14533,P00441,Superoxide_dismutase_[Cu-Zn]
DB04918,Q7DHH4,MecA
DB01150,P14677,Penicillin-binding_protein_2x
DB04918,P14677,Penicillin-binding_protein_2x
DB00267,P0AD68,Peptidoglycan_synthase_FtsI
DB00274,P0AD68,Peptidoglycan_synthase_FtsI
DB00303,P0AD68,Peptidoglycan_synthase_FtsI
DB00430,P0AD68,Peptidoglycan_synthase_FtsI
DB00438,P0AD68,Peptidoglycan_synthase_FtsI
DB01327,P0AD68,Peptidoglycan_synthase_FtsI
DB01328,P0AD68,Peptidoglycan_synthase_FtsI
DB01329,P0AD68,Peptidoglycan_synthase_FtsI
DB01331,P0AD68,Peptidoglycan_synthase_FtsI
DB01332,P0AD68,Peptidoglycan_synthase_FtsI
DB01413,P0AD68,Peptidoglycan_synthase_FtsI
DB01415,P0AD68,Peptidoglycan_synthase_FtsI
DB01416,P0AD68,Peptidoglycan_synthase_FtsI
DB04918,P0AD68,Peptidoglycan_synthase_FtsI
DB09041,Q9HGT2,Cytosolic_leucyl-tRNA_synthetase
DB00270,Q9NY47,Voltage-dependent_calcium_channel_subunit_alpha-2/delta-2
DB00996,Q9NY47,Voltage-dependent_calcium_channel_subunit_alpha-2/delta-2
DB01023,Q9NY47,Voltage-dependent_calcium_channel_subunit_alpha-2/delta-2
DB01054,Q9NY47,Voltage-dependent_calcium_channel_subunit_alpha-2/delta-2
DB01118,Q9NY47,Voltage-dependent_calcium_channel_subunit_alpha-2/delta-2
DB01244,Q9NY47,Voltage-dependent_calcium_channel_subunit_alpha-2/delta-2
DB08872,Q9NY47,Voltage-dependent_calcium_channel_subunit_alpha-2/delta-2
DB04951,P09958,Furin
DB00321,O43525,Potassium_voltage-gated_channel_subfamily_KQT_member_3
DB00586,O43525,Potassium_voltage-gated_channel_subfamily_KQT_member_3
DB00939,O43525,Potassium_voltage-gated_channel_subfamily_KQT_member_3
DB04953,O43525,Potassium_voltage-gated_channel_subfamily_KQT_member_3
DB04953,P56696,Potassium_voltage-gated_channel_subfamily_KQT_member_4
DB04953,Q9NR82,Potassium_voltage-gated_channel_subfamily_KQT_member_5
DB09130,P08865,40S_ribosomal_protein_SA
DB08934,O39930,RNA-dependent_RNA-polymerase
DB00201,O00329,"Phosphatidylinositol_4,5-bisphosphate_3-kinase_catalytic_subunit_delta_isoform"
DB11952,O00329,"Phosphatidylinositol_4,5-bisphosphate_3-kinase_catalytic_subunit_delta_isoform"
DB12010,O00329,"Phosphatidylinositol_4,5-bisphosphate_3-kinase_catalytic_subunit_delta_isoform"
DB12483,O00329,"Phosphatidylinositol_4,5-bisphosphate_3-kinase_catalytic_subunit_delta_isoform"
DB00201,P42338,"Phosphatidylinositol_4,5-bisphosphate_3-kinase_catalytic_subunit_beta_isoform"
DB08877,O60674,Tyrosine-protein_kinase_JAK2
DB08895,O60674,Tyrosine-protein_kinase_JAK2
DB11817,O60674,Tyrosine-protein_kinase_JAK2
DB12010,O60674,Tyrosine-protein_kinase_JAK2
DB00398,P07949,Proto-oncogene_tyrosine-protein_kinase_receptor_Ret
DB05294,P07949,Proto-oncogene_tyrosine-protein_kinase_receptor_Ret
DB08875,P07949,Proto-oncogene_tyrosine-protein_kinase_receptor_Ret
DB08896,P07949,Proto-oncogene_tyrosine-protein_kinase_receptor_Ret
DB08901,P07949,Proto-oncogene_tyrosine-protein_kinase_receptor_Ret
DB12010,P07949,Proto-oncogene_tyrosine-protein_kinase_receptor_Ret
DB05259,P04229,"HLA_class_II_histocompatibility_antigen,_DRB1-1_beta_chain"
DB05013,Q05655,Protein_kinase_C_delta_type
DB12010,Q05655,Protein_kinase_C_delta_type
DB00847,P49146,Neuropeptide_Y_receptor_type_2
DB12159,P24394,Interleukin-4_receptor_subunit_alpha
DB05018,P06280,Alpha-galactosidase_A
DB00380,Q02880,DNA_topoisomerase_2-beta
DB00694,Q02880,DNA_topoisomerase_2-beta
DB00773,Q02880,DNA_topoisomerase_2-beta
DB04899,P17342,Atrial_natriuretic_peptide_receptor_3
DB05276,Q69600,HBsAg
DB00131,P09467,"Fructose-1,6-bisphosphatase_1"
DB08868,Q9H228,Sphingosine_1-phosphate_receptor_5
DB12371,Q9H228,Sphingosine_1-phosphate_receptor_5
DB00951,P05177,Cytochrome_P450_1A2
DB11994,P05177,Cytochrome_P450_1A2
DB00613,P50135,Histamine_N-methyltransferase
DB00562,Q16790,Carbonic_anhydrase_9
DB00774,Q16790,Carbonic_anhydrase_9
DB00909,Q16790,Carbonic_anhydrase_9
DB09460,Q16790,Carbonic_anhydrase_9
DB01593,P03952,Plasma_kallikrein
DB05311,P03952,Plasma_kallikrein
DB06404,P03952,Plasma_kallikrein
DB09228,P03952,Plasma_kallikrein
DB14487,P03952,Plasma_kallikrein
DB14533,P03952,Plasma_kallikrein
DB14597,P03952,Plasma_kallikrein
DB00914,Q15842,ATP-sensitive_inward_rectifier_potassium_channel_8
DB00922,Q15842,ATP-sensitive_inward_rectifier_potassium_channel_8
DB01154,Q15842,ATP-sensitive_inward_rectifier_potassium_channel_8
DB01251,Q15842,ATP-sensitive_inward_rectifier_potassium_channel_8
DB01183,O00206,Toll-like_receptor_4
DB03017,O00206,Toll-like_receptor_4
DB11193,O00206,Toll-like_receptor_4
DB13615,O00206,Toll-like_receptor_4
DB06607,P16422,Epithelial_cell_adhesion_molecule
DB09336,P16422,Epithelial_cell_adhesion_molecule
DB11075,P16422,Epithelial_cell_adhesion_molecule
DB11653,Q01726,Melanocyte-stimulating_hormone_receptor
DB00495,O14746,Telomerase_reverse_transcriptase
DB00242,P31350,Ribonucleoside-diphosphate_reductase_subunit_M2
DB05260,P31350,Ribonucleoside-diphosphate_reductase_subunit_M2
DB01254,P54760,Ephrin_type-B_receptor_4
DB12010,P54760,Ephrin_type-B_receptor_4
DB09130,P05155,Plasma_protease_C1_inhibitor
DB01087,P08729,"Keratin,_type_II_cytoskeletal_7"
DB01369,P61177,50S_ribosomal_protein_L22
DB01593,P07237,Protein_disulfide-isomerase
DB03615,P07237,Protein_disulfide-isomerase
DB09130,P07237,Protein_disulfide-isomerase
DB14487,P07237,Protein_disulfide-isomerase
DB14533,P07237,Protein_disulfide-isomerase
DB09061,P21796,Voltage-dependent_anion-selective_channel_protein_1
DB01147,P0AEB3,D-alanyl-D-alanine_carboxypeptidase_DacA
DB11077,Q9BUP3,Oxidoreductase_HTATIP2
DB13979,Q14081,Carcinoembryonic_antigen
DB09130,Q15185,Prostaglandin_E_synthase_3
DB09301,P39905,Glial_cell_line-derived_neurotrophic_factor
DB01632,Q27796,Hypoxanthine-guanine_phosphoribosyltransferase
DB01632,Q8VP84,Anthranilate_phosphoribosyltransferase
DB04272,Q9HU22,Glucose-1-phosphate_thymidylyltransferase
DB03247,P71278,Pentaerythritol_tetranitrate_reductase
DB01718,Q79FX6,Cyclopropane_mycolic_acid_synthase_MmaA2
DB00738,O14717,tRNA_(cytosine(38)-C(5))-methyltransferase
DB09462,O14717,tRNA_(cytosine(38)-C(5))-methyltransferase
DB04272,P04079,GMP_synthase_[glutamine-hydrolyzing]
DB03247,Q9WZW1,Riboflavin_biosynthesis_protein
DB04272,Q9WZW1,Riboflavin_biosynthesis_protein
DB04272,P9WN38,Glutamine_synthetase
DB04272,P9WN39,Glutamine_synthetase
DB01839,Q8GEZ8,B12-independent_glycerol_dehydratase
DB03615,P9WQG9,Aminoglycoside_2'-N-acetyltransferase
DB03247,Q9FDN7,Nitric_oxide_reductase
DB02325,P41407,FMN-dependent_NADH-azoreductase
DB03247,P41407,FMN-dependent_NADH-azoreductase
DB03754,Q8UCK6,DNA_protection_during_starvation_protein
DB03147,Q52437,Ferredoxin_reductase
DB03147,P37062,NADH_peroxidase
DB04272,P0A753,Nicotinate-nucleotide_adenylyltransferase
DB03147,P09063,Dihydrolipoyl_dehydrogenase
DB03147,Q9LAG2,Phenol_2-hydroxylase_component_B
DB03247,Q56691,NADPH-flavin_oxidoreductase
DB00143,P08684,Cytochrome_P450_3A4
DB00951,P08684,Cytochrome_P450_3A4
DB00284,P04746,Pancreatic_alpha-amylase
DB03088,P04746,Pancreatic_alpha-amylase
DB12010,O14936,Peripheral_plasma_membrane_protein_CASK
DB03766,Q9NQX3,Gephyrin
DB04272,Q81F54,Glyoxalase_family_protein
DB00608,Q8MU52,Glutathione_S-transferase
DB00507,P94692,Pyruvate_synthase
DB01987,P94692,Pyruvate_synthase
DB03615,Q9R381,Aminoglycoside_N(6')-acetyltransferase_type_1
DB04272,Q9LCX9,Citrate_synthase
DB04272,O34002,2-methylcitrate_synthase
DB00198,P23141,Liver_carboxylesterase_1
DB00382,P23141,Liver_carboxylesterase_1
DB00454,P23141,Liver_carboxylesterase_1
DB00583,P23141,Liver_carboxylesterase_1
DB00647,P23141,Liver_carboxylesterase_1
DB00907,P23141,Liver_carboxylesterase_1
DB01183,P23141,Liver_carboxylesterase_1
DB01452,P23141,Liver_carboxylesterase_1
DB01599,P23141,Liver_carboxylesterase_1
DB02659,P23141,Liver_carboxylesterase_1
DB04838,P23141,Liver_carboxylesterase_1
DB00173,Q8RLY5,Nucleoside_2-deoxyribosyltransferase
DB03247,P00323,Flavodoxin
DB02772,Q9L5C8,Beta-lactamase
DB02325,O67757,Transcription_termination/antitermination_protein_NusG
DB02325,P43026,Growth/differentiation_factor_5
DB02325,P06312,Ig_kappa_chain_V-IV_region_Len
DB02325,Q9X592,Pectate_lyase
DB02325,P05893,Gag_polyprotein
DB02325,P71143,Scaffolding_dockerin_binding_protein_A
DB02325,Q8YWS4,Alr1529_protein
DB02325,Q9WZD5,Putative_deoxyribonuclease_YcfH
DB03766,P96965,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate_hydrolase"
DB03793,P96965,"2-hydroxy-6-oxo-7-methylocta-2,4-dienoate_hydrolase"
DB00173,P17802,Adenine_DNA_glycosylase
DB09462,P17802,Adenine_DNA_glycosylase
DB04272,P33644,Laccase_domain_protein_YfiH
DB04465,P26514,"Endo-1,4-beta-xylanase_A"
DB03147,Q7SID9,Oxidoreductase
DB02772,P05655,Levansucrase
DB00173,Q9BY49,Peroxisomal_trans-2-enoyl-CoA_reductase
DB00173,Q5SL87,Holliday_junction_ATP-dependent_DNA_helicase_RuvB
DB11994,P11712,Cytochrome_P450_2C9
DB02546,O67135,Acetoin_utilization_protein
DB03088,O68601,Copper-containing_nitrite_reductase
DB01073,P27707,Deoxycytidine_kinase
DB09130,P01857,Ig_gamma-1_chain_C_region
DB02772,Q59976,Beta-glucosidase
DB02772,Q9ZEU2,Amylosucrase
DB02772,P71119,Heme_oxygenase
DB00515,O00244,Copper_transport_protein_ATOX1
DB02772,O00244,Copper_transport_protein_ATOX1
DB02772,P83689,Orange_carotenoid-binding_protein
DB02772,P22340,Sucrose_porin
DB02893,Q9KQN0,"Transcriptional_regulator,_HTH_3_family"
DB03247,P55038,Ferredoxin-dependent_glutamate_synthase_2
DB09130,P02749,Beta-2-glycoprotein_1
DB09130,P25311,Zinc-alpha-2-glycoprotein
DB06273,P08887,Interleukin-6_receptor_subunit_alpha
DB11767,P08887,Interleukin-6_receptor_subunit_alpha
DB03147,Q9Z4P0,Fumarate_reductase_flavoprotein_subunit
DB00951,P10632,Cytochrome_P450_2C8
DB03796,P10632,Cytochrome_P450_2C8
DB03088,P00091,Cytochrome_c2
DB03147,P24232,Flavohemoprotein
DB03619,Q8GGK7,Cytochrome_C
DB04272,P83787,Cytochrome_c_peroxidase
DB03147,Q06319,"Acyl-CoA_dehydrogenase,_short-chain_specific"
DB03088,P01709,Ig_lambda_chain_V-II_region_MGC
DB03088,Q7SIE2,"Endo-1,4-beta-xylanase"
DB03088,P80075,C-C_motif_chemokine_8
DB03088,P00138,Cytochrome_c'
DB11093,P06703,Protein_S100-A6
DB11348,P06703,Protein_S100-A6
DB14481,P06703,Protein_S100-A6
DB04272,P13299,Intron-associated_endonuclease_1
DB03147,Q9AGP8,Dimethylglycine_oxidase
DB03147,P21890,Ferredoxin--NADP_reductase
DB03147,P38038,Sulfite_reductase_[NADPH]_flavoprotein_alpha-component
DB03147,Q44532,Ferredoxin--NADP_reductase
DB03147,P18925,Dihydrolipoyl_dehydrogenase
DB03147,Q888A4,"Amine_oxidase,_flavin-containing_protein"
DB03147,P00914,Deoxyribodipyrimidine_photo-lyase
DB03147,P05327,Deoxyribodipyrimidine_photo-lyase
DB03147,P10902,L-aspartate_oxidase
DB03147,P77967,Cryptochrome_DASH
DB03147,P08373,UDP-N-acetylenolpyruvoylglucosamine_reductase
DB03147,P61432,UDP-N-acetylenolpyruvoylglucosamine_reductase
DB03147,Q9RA47,Methylenetetrahydrofolate_reductase
DB03147,P16640,Putidaredoxin_reductase
DB03147,P9WHH7,NAD(P)H_dehydrogenase_(quinone)
DB03147,P9WIQ1,UDP-galactopyranose_mutase
DB03147,P55792,4-hydroxybutyryl-CoA_dehydratase/vinylacetyl-CoA-Delta-isomerase
DB03147,P09788,4-cresol_dehydrogenase_[hydroxylating]_flavoprotein_subunit
DB03147,P19480,Alkyl_hydroperoxide_reductase_subunit_F
DB03147,Q51225,Dihydrolipoyl_dehydrogenase
DB03147,Q94655,Glutathione_reductase
DB03147,Q47PU3,Phenylacetone_monooxygenase
DB03147,P07771,"Benzoate_1,2-dioxygenase_electron_transfer_component"
DB03147,Q72JJ3,Putative_acyl-CoA_dehydrogenase
DB03147,Q9KIE5,FkbI
DB03147,P14218,Dihydrolipoyl_dehydrogenase
